,region_name,value,in_program,year
1628,Забайкальский край,1527.0,False,2014
1629,Забайкальский край,1940.0,False,2014
1630,Забайкальский край,470.0,False,2014
1631,Забайкальский край,561.0,False,2014
1632,Забайкальский край,276.0,False,2014
1633,Забайкальский край,1430.0,False,2014
1634,Забайкальский край,1456.0,True,2014
1635,Забайкальский край,1889.0,False,2014
1636,Забайкальский край,639.0,False,2014
1637,Забайкальский край,843.0,False,2014
1638,Забайкальский край,521.0,False,2014
1639,Забайкальский край,227.0,False,2014
1640,Забайкальский край,469.0,False,2014
1641,Забайкальский край,1129.0,True,2014
1642,Забайкальский край,1020.0,False,2014
1643,Забайкальский край,774.0,False,2014
1644,Забайкальский край,862.0,False,2014
1645,Забайкальский край,594.0,False,2014
1646,Забайкальский край,253.0,False,2014
1647,Забайкальский край,281.0,False,2014
1648,Забайкальский край,1060.0,False,2014
1649,Забайкальский край,736.0,False,2014
1650,Забайкальский край,152.0,True,2014
1651,Забайкальский край,709.0,False,2014
1652,Забайкальский край,2705.0,True,2014
1653,Забайкальский край,365.0,True,2014
1654,Забайкальский край,329.0,False,2014
1655,Забайкальский край,301.0,True,2014
1656,Забайкальский край,461.0,False,2014
1657,Забайкальский край,665.0,False,2014
1658,Забайкальский край,267.0,False,2014
1659,Забайкальский край,598.0,False,2014
1660,Забайкальский край,680.0,False,2014
1661,Забайкальский край,776.0,True,2014
1662,Забайкальский край,785.0,False,2014
1663,Забайкальский край,947.0,False,2014
1664,Забайкальский край,1354.0,False,2014
1665,Забайкальский край,802.0,False,2014
1666,Забайкальский край,1980.0,False,2014
1667,Забайкальский край,669.0,False,2014
1668,Забайкальский край,417.0,False,2014
1669,Забайкальский край,864.0,True,2014
1670,Забайкальский край,906.0,False,2014
1671,Забайкальский край,1362.0,False,2014
1672,Забайкальский край,514.0,False,2014
1673,Забайкальский край,7277.0,False,2014
1674,Забайкальский край,953.0,False,2014
1675,Забайкальский край,493.0,False,2014
1676,Забайкальский край,903.0,False,2014
1677,Забайкальский край,612.0,False,2014
1678,Забайкальский край,627.0,False,2014
1679,Забайкальский край,932.0,False,2014
1680,Забайкальский край,755.0,False,2014
1681,Забайкальский край,604.0,False,2014
1682,Забайкальский край,594.0,False,2014
1683,Забайкальский край,3273.0,False,2014
1684,Забайкальский край,841.0,False,2014
1685,Забайкальский край,85.0,False,2014
1686,Забайкальский край,262.0,False,2014
1687,Забайкальский край,806.0,False,2014
1688,Забайкальский край,607.0,False,2014
1689,Забайкальский край,2956.0,False,2014
1690,Забайкальский край,792.0,False,2014
1691,Забайкальский край,494.0,True,2014
1692,Забайкальский край,786.0,True,2014
1693,Забайкальский край,858.0,False,2014
1694,Забайкальский край,1545.0,False,2014
1695,Забайкальский край,1241.0,False,2014
1696,Забайкальский край,1418.0,False,2014
1697,Забайкальский край,766.0,False,2014
1698,Забайкальский край,737.0,False,2014
1699,Забайкальский край,1415.0,False,2014
1700,Забайкальский край,2095.0,False,2014
1701,Забайкальский край,622.0,False,2014
1702,Забайкальский край,1180.0,False,2014
1703,Забайкальский край,947.0,True,2014
1704,Забайкальский край,784.0,False,2014
1705,Забайкальский край,984.0,False,2014
1706,Забайкальский край,461.0,False,2014
1707,Забайкальский край,608.0,False,2014
1708,Забайкальский край,638.0,False,2014
1709,Забайкальский край,1467.0,False,2014
1710,Забайкальский край,645.0,False,2014
1711,Забайкальский край,527.0,False,2014
1712,Забайкальский край,592.0,False,2014
1713,Забайкальский край,849.0,False,2014
1714,Забайкальский край,467.0,False,2014
1715,Забайкальский край,400.0,False,2014
1716,Забайкальский край,119.0,False,2014
1717,Забайкальский край,946.0,False,2014
1718,Забайкальский край,264.0,False,2014
1719,Забайкальский край,2561.0,False,2014
1720,Забайкальский край,679.0,False,2014
1721,Забайкальский край,939.0,False,2014
1722,Забайкальский край,934.0,False,2014
1723,Забайкальский край,177.0,False,2014
1724,Забайкальский край,996.0,False,2014
1725,Забайкальский край,670.0,False,2014
1726,Забайкальский край,756.0,False,2014
1727,Забайкальский край,1048.0,False,2014
1728,Забайкальский край,791.0,False,2014
1729,Забайкальский край,634.0,True,2014
1730,Забайкальский край,1609.0,False,2014
1731,Забайкальский край,1380.0,False,2014
1732,Забайкальский край,6594.0,False,2014
1733,Забайкальский край,1354.0,True,2014
1734,Забайкальский край,4799.0,False,2014
1735,Забайкальский край,263.0,False,2014
1736,Забайкальский край,1284.0,False,2014
1737,Забайкальский край,780.0,False,2014
1738,Забайкальский край,3063.0,False,2014
1739,Забайкальский край,142.0,True,2014
1740,Забайкальский край,2943.0,False,2014
1741,Забайкальский край,232.0,False,2014
1742,Забайкальский край,1873.0,False,2014
1743,Забайкальский край,160.0,False,2014
1744,Забайкальский край,1089.0,False,2014
1745,Забайкальский край,982.0,False,2014
1746,Забайкальский край,374.0,False,2014
1747,Забайкальский край,463.0,False,2014
1748,Забайкальский край,262.0,False,2014
1749,Забайкальский край,1776.0,False,2014
1750,Забайкальский край,201.0,False,2014
1751,Забайкальский край,835.0,False,2014
1752,Забайкальский край,321.0,False,2014
1753,Забайкальский край,525.0,False,2014
1754,Забайкальский край,834.0,True,2014
1755,Забайкальский край,771.0,False,2014
1756,Забайкальский край,835.0,False,2014
1757,Забайкальский край,1630.0,True,2014
1758,Забайкальский край,1004.0,False,2014
1759,Забайкальский край,729.0,False,2014
1760,Забайкальский край,1808.0,True,2014
1761,Забайкальский край,2158.0,False,2014
1762,Забайкальский край,7047.0,False,2014
1763,Забайкальский край,1237.0,False,2014
1764,Забайкальский край,3784.0,False,2014
1765,Забайкальский край,1278.0,False,2014
1766,Забайкальский край,1074.0,False,2014
1767,Забайкальский край,266.0,True,2014
1768,Забайкальский край,1586.0,False,2014
1769,Забайкальский край,4214.0,False,2014
1770,Забайкальский край,3263.0,False,2014
1771,Забайкальский край,1435.0,False,2014
1772,Забайкальский край,459.0,False,2014
1773,Забайкальский край,1100.0,False,2014
1774,Забайкальский край,5056.0,False,2014
1775,Забайкальский край,1939.0,True,2014
1776,Забайкальский край,1215.0,False,2014
1777,Забайкальский край,2711.0,True,2014
1778,Забайкальский край,1393.0,False,2014
1779,Забайкальский край,417.0,False,2014
1780,Забайкальский край,437.0,False,2014
1781,Забайкальский край,458.0,False,2014
1782,Забайкальский край,490.0,False,2014
1783,Забайкальский край,3458.0,False,2014
1784,Забайкальский край,560.0,False,2014
1785,Забайкальский край,1008.0,False,2014
1786,Забайкальский край,1048.0,False,2014
1787,Забайкальский край,1135.0,False,2014
1788,Забайкальский край,2122.0,True,2014
1789,Забайкальский край,824.0,True,2014
1790,Забайкальский край,838.0,False,2014
1791,Забайкальский край,599.0,False,2014
1792,Забайкальский край,1764.0,False,2014
1793,Забайкальский край,1364.0,False,2014
1794,Забайкальский край,682.0,False,2014
1795,Забайкальский край,1028.0,False,2014
1796,Алтайский край,1006.0,False,2014
1797,Алтайский край,607.0,False,2014
1798,Алтайский край,597.0,False,2014
1799,Алтайский край,1052.0,False,2014
1800,Алтайский край,1073.0,False,2014
1801,Алтайский край,856.0,False,2014
1802,Алтайский край,1493.0,False,2014
1803,Алтайский край,1307.0,False,2014
1804,Алтайский край,814.0,False,2014
1805,Алтайский край,535.0,False,2014
1806,Алтайский край,305.0,False,2014
1807,Алтайский край,899.0,False,2014
1808,Алтайский край,756.0,False,2014
1809,Алтайский край,489.0,False,2014
1810,Алтайский край,439.0,False,2014
1811,Алтайский край,1128.0,False,2014
1812,Алтайский край,625.0,False,2014
1813,Алтайский край,593.0,False,2014
1814,Алтайский край,543.0,False,2014
1815,Алтайский край,3202.0,False,2014
1816,Алтайский край,14264.0,False,2014
1817,Алтайский край,420.0,False,2014
1818,Алтайский край,864.0,False,2014
1819,Алтайский край,855.0,False,2014
1820,Алтайский край,444.0,False,2014
1821,Алтайский край,2066.0,False,2014
1822,Алтайский край,1264.0,False,2014
1823,Алтайский край,1028.0,False,2014
1824,Алтайский край,1542.0,False,2014
1825,Алтайский край,4330.0,False,2014
1826,Алтайский край,661.0,False,2014
1827,Алтайский край,897.0,False,2014
1828,Алтайский край,299.0,False,2014
1829,Алтайский край,1191.0,True,2014
1830,Алтайский край,549.0,False,2014
1831,Алтайский край,829.0,False,2014
1832,Алтайский край,478.0,False,2014
1833,Алтайский край,712.0,False,2014
1834,Алтайский край,818.0,False,2014
1835,Алтайский край,982.0,False,2014
1836,Алтайский край,3457.0,False,2014
1837,Алтайский край,1432.0,False,2014
1838,Алтайский край,1620.0,False,2014
1839,Алтайский край,1028.0,False,2014
1840,Алтайский край,2362.0,False,2014
1841,Алтайский край,2721.0,False,2014
1842,Алтайский край,3461.0,False,2014
1843,Алтайский край,1448.0,False,2014
1844,Алтайский край,6516.0,False,2014
1845,Алтайский край,1556.0,False,2014
1846,Алтайский край,3007.0,False,2014
1847,Алтайский край,1343.0,False,2014
1848,Алтайский край,1039.0,False,2014
1849,Алтайский край,415.0,False,2014
1850,Алтайский край,1356.0,False,2014
1851,Алтайский край,3275.0,False,2014
1852,Алтайский край,508.0,False,2014
1853,Алтайский край,945.0,False,2014
1854,Алтайский край,1073.0,False,2014
1855,Алтайский край,618.0,False,2014
1856,Алтайский край,993.0,False,2014
1857,Алтайский край,1225.0,False,2014
1858,Алтайский край,931.0,False,2014
1859,Алтайский край,4354.0,False,2014
1860,Алтайский край,1310.0,False,2014
1861,Алтайский край,295.0,False,2014
1862,Алтайский край,904.0,False,2014
1863,Алтайский край,825.0,False,2014
1864,Алтайский край,646.0,False,2014
1865,Алтайский край,1037.0,False,2014
1866,Алтайский край,570.0,False,2014
1867,Алтайский край,1035.0,False,2014
1868,Алтайский край,1134.0,False,2014
1869,Алтайский край,3654.0,False,2014
1870,Алтайский край,1141.0,False,2014
1871,Алтайский край,483.0,False,2014
1872,Алтайский край,954.0,True,2014
1873,Алтайский край,790.0,False,2014
1874,Алтайский край,261.0,False,2014
1875,Алтайский край,1147.0,False,2014
1876,Алтайский край,515.0,False,2014
1877,Алтайский край,872.0,False,2014
1878,Алтайский край,10534.0,False,2014
1879,Алтайский край,1589.0,False,2014
1880,Алтайский край,418.0,False,2014
1881,Алтайский край,1077.0,False,2014
1882,Алтайский край,455.0,False,2014
1883,Алтайский край,346.0,False,2014
1884,Алтайский край,687.0,False,2014
1885,Алтайский край,853.0,True,2014
1886,Алтайский край,1027.0,True,2014
1887,Алтайский край,582.0,False,2014
1888,Алтайский край,2039.0,False,2014
1889,Алтайский край,753.0,False,2014
1890,Алтайский край,5588.0,False,2014
1891,Алтайский край,1018.0,False,2014
1892,Алтайский край,2199.0,False,2014
1893,Алтайский край,972.0,False,2014
1894,Алтайский край,569.0,False,2014
1895,Алтайский край,227.0,False,2014
1896,Алтайский край,2884.0,True,2014
1897,Алтайский край,1327.0,False,2014
1898,Алтайский край,400.0,False,2014
1899,Алтайский край,960.0,False,2014
1900,Алтайский край,309.0,False,2014
1901,Алтайский край,1258.0,False,2014
1902,Алтайский край,1673.0,False,2014
1903,Алтайский край,1826.0,False,2014
1904,Алтайский край,6908.0,False,2014
1905,Алтайский край,882.0,False,2014
1906,Алтайский край,1300.0,False,2014
1907,Алтайский край,727.0,True,2014
1908,Алтайский край,529.0,False,2014
1909,Алтайский край,339.0,False,2014
1910,Алтайский край,1099.0,False,2014
1911,Алтайский край,598.0,False,2014
1912,Алтайский край,1293.0,False,2014
1913,Алтайский край,558.0,False,2014
1914,Алтайский край,902.0,False,2014
1915,Алтайский край,684.0,False,2014
1916,Алтайский край,7636.0,False,2014
1917,Алтайский край,613.0,False,2014
1918,Алтайский край,1323.0,False,2014
1919,Алтайский край,601.0,False,2014
1920,Алтайский край,1330.0,False,2014
1921,Алтайский край,886.0,False,2014
1922,Алтайский край,566.0,False,2014
1923,Алтайский край,710.0,False,2014
1924,Алтайский край,401.0,False,2014
1925,Алтайский край,1728.0,True,2014
1926,Алтайский край,1288.0,False,2014
1927,Алтайский край,490.0,False,2014
1928,Алтайский край,699.0,True,2014
1929,Алтайский край,604.0,False,2014
1930,Алтайский край,644.0,False,2014
1931,Алтайский край,1107.0,False,2014
1932,Алтайский край,730.0,False,2014
1933,Алтайский край,1110.0,False,2014
1934,Алтайский край,1302.0,True,2014
1935,Алтайский край,1312.0,False,2014
1936,Алтайский край,495.0,False,2014
1937,Алтайский край,1025.0,False,2014
1938,Алтайский край,1906.0,False,2014
1939,Алтайский край,1121.0,False,2014
1940,Алтайский край,925.0,False,2014
1941,Алтайский край,634.0,False,2014
1942,Алтайский край,2248.0,False,2014
1943,Алтайский край,1647.0,False,2014
1944,Алтайский край,882.0,False,2014
1945,Алтайский край,297.0,False,2014
1946,Алтайский край,1159.0,False,2014
1947,Алтайский край,1234.0,False,2014
1948,Алтайский край,807.0,False,2014
1949,Алтайский край,1065.0,False,2014
1950,Алтайский край,1060.0,False,2014
1951,Алтайский край,1162.0,False,2014
1952,Алтайский край,634.0,False,2014
1953,Алтайский край,3712.0,False,2014
1954,Алтайский край,631.0,False,2014
1955,Алтайский край,709.0,False,2014
1956,Алтайский край,3791.0,False,2014
1957,Алтайский край,890.0,False,2014
1958,Алтайский край,527.0,True,2014
1959,Алтайский край,648.0,False,2014
1960,Алтайский край,1071.0,True,2014
1961,Алтайский край,541.0,False,2014
1962,Алтайский край,1088.0,False,2014
1963,Алтайский край,1331.0,False,2014
1964,Алтайский край,1146.0,False,2014
1965,Алтайский край,854.0,False,2014
1966,Алтайский край,936.0,False,2014
1967,Алтайский край,508.0,False,2014
1968,Алтайский край,873.0,False,2014
1969,Алтайский край,1330.0,False,2014
1970,Алтайский край,309.0,False,2014
1971,Алтайский край,710.0,False,2014
1972,Алтайский край,430.0,False,2014
1973,Алтайский край,1144.0,False,2014
1974,Алтайский край,579.0,False,2014
1975,Алтайский край,612.0,False,2014
1976,Алтайский край,490.0,False,2014
1977,Алтайский край,9025.0,False,2014
1978,Алтайский край,284.0,False,2014
1979,Алтайский край,909.0,False,2014
1980,Алтайский край,1202.0,False,2014
1981,Алтайский край,948.0,False,2014
1982,Алтайский край,496.0,True,2014
1983,Алтайский край,1644.0,False,2014
1984,Алтайский край,1292.0,False,2014
1985,Алтайский край,426.0,False,2014
1986,Алтайский край,508.0,False,2014
1987,Алтайский край,690.0,False,2014
1988,Алтайский край,1405.0,False,2014
1989,Алтайский край,5266.0,False,2014
1990,Алтайский край,896.0,False,2014
1991,Алтайский край,737.0,False,2014
1992,Алтайский край,4188.0,False,2014
1993,Алтайский край,418.0,False,2014
1994,Алтайский край,819.0,False,2014
1995,Алтайский край,1287.0,False,2014
1996,Алтайский край,2458.0,False,2014
1997,Алтайский край,6083.0,False,2014
1998,Алтайский край,926.0,False,2014
1999,Алтайский край,578.0,False,2014
2000,Алтайский край,1082.0,False,2014
2001,Алтайский край,1927.0,False,2014
2002,Алтайский край,1464.0,False,2014
2003,Алтайский край,554.0,False,2014
2004,Алтайский край,1399.0,False,2014
2005,Алтайский край,1438.0,False,2014
2006,Алтайский край,1391.0,False,2014
2007,Алтайский край,5087.0,False,2014
2008,Алтайский край,711.0,False,2014
2009,Алтайский край,1718.0,False,2014
2010,Алтайский край,1209.0,False,2014
2011,Алтайский край,687.0,False,2014
2012,Алтайский край,307.0,False,2014
2013,Алтайский край,920.0,True,2014
2014,Алтайский край,387.0,False,2014
2015,Алтайский край,1292.0,False,2014
2016,Алтайский край,726.0,False,2014
2017,Алтайский край,602.0,False,2014
2018,Алтайский край,1287.0,False,2014
2019,Алтайский край,1329.0,False,2014
2020,Алтайский край,986.0,False,2014
2021,Алтайский край,3579.0,False,2014
2022,Алтайский край,588.0,False,2014
2023,Алтайский край,614.0,False,2014
2024,Алтайский край,685.0,False,2014
2025,Алтайский край,912.0,False,2014
2026,Алтайский край,773.0,False,2014
2027,Алтайский край,431.0,False,2014
2028,Алтайский край,838.0,False,2014
2029,Алтайский край,1074.0,False,2014
2030,Алтайский край,14398.0,False,2014
2031,Алтайский край,1428.0,False,2014
2032,Алтайский край,657.0,False,2014
2033,Алтайский край,2000.0,False,2014
2034,Алтайский край,717.0,False,2014
2035,Алтайский край,87.0,False,2014
2036,Алтайский край,931.0,False,2014
2037,Алтайский край,529.0,False,2014
2038,Алтайский край,1361.0,False,2014
2039,Алтайский край,987.0,False,2014
2040,Алтайский край,548.0,False,2014
2041,Алтайский край,3554.0,False,2014
2042,Алтайский край,523.0,False,2014
2043,Алтайский край,712.0,False,2014
2044,Алтайский край,954.0,False,2014
2045,Алтайский край,1043.0,False,2014
2046,Алтайский край,5054.0,False,2014
2047,Алтайский край,580.0,False,2014
2048,Алтайский край,715.0,False,2014
2049,Алтайский край,1313.0,False,2014
2050,Алтайский край,498.0,False,2014
2051,Алтайский край,1024.0,False,2014
2052,Алтайский край,681.0,False,2014
2053,Алтайский край,1536.0,False,2014
2054,Алтайский край,520.0,False,2014
2055,Алтайский край,511.0,False,2014
2056,Алтайский край,761.0,False,2014
2057,Алтайский край,535.0,False,2014
2058,Алтайский край,995.0,False,2014
2059,Алтайский край,176.0,False,2014
2060,Алтайский край,843.0,False,2014
2061,Алтайский край,1058.0,False,2014
2062,Алтайский край,1105.0,False,2014
2063,Алтайский край,1804.0,False,2014
2064,Алтайский край,503.0,False,2014
2065,Алтайский край,453.0,False,2014
2066,Алтайский край,830.0,False,2014
2067,Алтайский край,884.0,False,2014
2068,Алтайский край,873.0,False,2014
2069,Алтайский край,618.0,False,2014
2070,Алтайский край,1022.0,False,2014
2071,Алтайский край,862.0,True,2014
2072,Алтайский край,1004.0,False,2014
2073,Алтайский край,896.0,False,2014
2074,Алтайский край,394.0,False,2014
2075,Алтайский край,770.0,False,2014
2076,Алтайский край,1023.0,False,2014
2077,Алтайский край,1054.0,False,2014
2078,Алтайский край,1211.0,False,2014
2079,Алтайский край,1209.0,False,2014
2080,Алтайский край,10009.0,False,2014
2081,Алтайский край,1543.0,False,2014
2082,Алтайский край,1017.0,False,2014
2083,Алтайский край,724.0,False,2014
2084,Алтайский край,671.0,False,2014
2085,Алтайский край,998.0,False,2014
2086,Алтайский край,388.0,False,2014
2087,Алтайский край,942.0,False,2014
2088,Алтайский край,10957.0,False,2014
2089,Алтайский край,560.0,False,2014
2090,Алтайский край,1152.0,False,2014
2091,Алтайский край,837.0,False,2014
2092,Алтайский край,2223.0,False,2014
2093,Алтайский край,642.0,False,2014
2094,Алтайский край,521.0,False,2014
2095,Алтайский край,1055.0,False,2014
2096,Алтайский край,4254.0,False,2014
2097,Алтайский край,621.0,False,2014
2098,Алтайский край,1635.0,False,2014
2099,Алтайский край,786.0,False,2014
2100,Алтайский край,2575.0,False,2014
2101,Алтайский край,3890.0,False,2014
2102,Алтайский край,1388.0,False,2014
2103,Алтайский край,2003.0,True,2014
2104,Алтайский край,1132.0,False,2014
2105,Алтайский край,1865.0,False,2014
2106,Алтайский край,4185.0,False,2014
2107,Алтайский край,1868.0,False,2014
2108,Алтайский край,1221.0,False,2014
2109,Алтайский край,1138.0,False,2014
2110,Алтайский край,847.0,False,2014
2111,Алтайский край,634.0,False,2014
2112,Алтайский край,1925.0,False,2014
2113,Алтайский край,2704.0,False,2014
2114,Алтайский край,1018.0,False,2014
2115,Алтайский край,3398.0,False,2014
2116,Алтайский край,14715.0,False,2014
2117,Алтайский край,1615.0,False,2014
2118,Алтайский край,2635.0,False,2014
2119,Алтайский край,1175.0,False,2014
2120,Алтайский край,1645.0,False,2014
2121,Алтайский край,4898.0,False,2014
2122,Алтайский край,675.0,False,2014
2123,Алтайский край,1709.0,False,2014
2124,Алтайский край,825.0,True,2014
2125,Алтайский край,541.0,False,2014
2126,Алтайский край,1228.0,False,2014
2127,Алтайский край,639.0,False,2014
2128,Алтайский край,965.0,False,2014
2129,Алтайский край,5085.0,False,2014
2130,Алтайский край,1934.0,False,2014
2131,Алтайский край,547.0,False,2014
2132,Алтайский край,826.0,False,2014
2133,Алтайский край,1004.0,False,2014
2134,Алтайский край,1810.0,False,2014
2135,Алтайский край,6846.0,False,2014
2136,Алтайский край,4802.0,True,2014
2137,Алтайский край,8565.0,False,2014
2138,Алтайский край,1185.0,False,2014
2139,Алтайский край,1006.0,False,2014
2140,Алтайский край,4978.0,False,2014
2141,Алтайский край,1625.0,False,2014
2142,Алтайский край,473.0,False,2014
2143,Алтайский край,5527.0,False,2014
2144,Алтайский край,3425.0,False,2014
2145,Алтайский край,746.0,False,2014
2146,Алтайский край,3762.0,False,2014
2147,Алтайский край,1836.0,False,2014
2148,Алтайский край,2840.0,False,2014
2149,Алтайский край,506.0,False,2014
2150,Алтайский край,1184.0,False,2014
2151,Алтайский край,1361.0,False,2014
2152,Алтайский край,1475.0,False,2014
2153,Алтайский край,1605.0,False,2014
2154,Алтайский край,1455.0,False,2014
2155,Алтайский край,975.0,False,2014
2156,Алтайский край,809.0,False,2014
2157,Алтайский край,997.0,False,2014
2158,Алтайский край,2553.0,False,2014
2159,Алтайский край,680.0,True,2014
2160,Алтайский край,1128.0,False,2014
2161,Алтайский край,815.0,False,2014
2162,Алтайский край,1201.0,False,2014
2163,Алтайский край,1311.0,False,2014
2164,Алтайский край,969.0,False,2014
2165,Алтайский край,958.0,True,2014
2166,Алтайский край,1752.0,False,2014
2167,Алтайский край,1670.0,False,2014
2168,Алтайский край,710.0,False,2014
2169,Алтайский край,1192.0,False,2014
2170,Алтайский край,12076.0,False,2014
2171,Алтайский край,1471.0,True,2014
2172,Алтайский край,689.0,False,2014
2173,Алтайский край,924.0,False,2014
2174,Алтайский край,522.0,False,2014
2175,Алтайский край,862.0,False,2014
2176,Алтайский край,1001.0,False,2014
2177,Алтайский край,1099.0,False,2014
2178,Алтайский край,291.0,False,2014
2179,Алтайский край,1272.0,False,2014
2180,Алтайский край,349.0,False,2014
2181,Алтайский край,905.0,False,2014
2182,Алтайский край,8207.0,False,2014
2183,Алтайский край,988.0,False,2014
2184,Алтайский край,2567.0,False,2014
2185,Алтайский край,1114.0,False,2014
2186,Алтайский край,625.0,False,2014
2187,Алтайский край,561.0,False,2014
2188,Алтайский край,522.0,False,2014
2189,Алтайский край,642.0,False,2014
2190,Алтайский край,923.0,False,2014
2191,Алтайский край,1836.0,False,2014
2192,Алтайский край,994.0,False,2014
2193,Алтайский край,1223.0,False,2014
2194,Алтайский край,8218.0,False,2014
2195,Алтайский край,1373.0,False,2014
2196,Алтайский край,1002.0,False,2014
2197,Алтайский край,611.0,False,2014
2198,Алтайский край,1280.0,False,2014
2199,Алтайский край,717.0,False,2014
2200,Алтайский край,847.0,False,2014
2201,Алтайский край,393.0,False,2014
2202,Алтайский край,883.0,False,2014
2203,Алтайский край,464.0,False,2014
2204,Алтайский край,772.0,False,2014
2205,Алтайский край,294.0,False,2014
2206,Алтайский край,455.0,False,2014
2207,Алтайский край,377.0,False,2014
2208,Алтайский край,297.0,False,2014
2209,Алтайский край,5454.0,False,2014
2210,Алтайский край,1283.0,False,2014
2211,Алтайский край,825.0,False,2014
2212,Алтайский край,2949.0,False,2014
2213,Алтайский край,1402.0,False,2014
2214,Алтайский край,627.0,False,2014
2215,Алтайский край,5130.0,False,2014
2216,Алтайский край,553.0,False,2014
2217,Алтайский край,1058.0,False,2014
2218,Алтайский край,1376.0,False,2014
2219,Алтайский край,1193.0,False,2014
2220,Алтайский край,1408.0,False,2014
2221,Алтайский край,765.0,False,2014
2222,Алтайский край,1090.0,False,2014
2223,Алтайский край,1128.0,False,2014
2224,Алтайский край,1081.0,False,2014
2225,Алтайский край,2318.0,False,2014
2226,Алтайский край,966.0,False,2014
2227,Алтайский край,561.0,False,2014
2228,Алтайский край,906.0,False,2014
2229,Алтайский край,1090.0,False,2014
2230,Алтайский край,2632.0,False,2014
2231,Алтайский край,1683.0,False,2014
2232,Алтайский край,1762.0,False,2014
2233,Алтайский край,1921.0,False,2014
2234,Алтайский край,9138.0,False,2014
2235,Алтайский край,1459.0,False,2014
2236,Алтайский край,2393.0,False,2014
2237,Алтайский край,1289.0,False,2014
2238,Алтайский край,656.0,False,2014
2239,Алтайский край,382.0,False,2014
2240,Алтайский край,2390.0,False,2014
2241,Алтайский край,140.0,False,2014
2242,Алтайский край,1086.0,False,2014
2243,Алтайский край,1052.0,False,2014
2244,Алтайский край,408.0,False,2014
2245,Алтайский край,1227.0,False,2014
2246,Алтайский край,1095.0,False,2014
2247,Алтайский край,689.0,False,2014
2248,Алтайский край,675.0,False,2014
2249,Алтайский край,1013.0,False,2014
2250,Алтайский край,4971.0,False,2014
2251,Алтайский край,467.0,False,2014
2252,Алтайский край,1831.0,False,2014
2253,Алтайский край,1098.0,False,2014
2254,Алтайский край,1710.0,False,2014
2255,Алтайский край,879.0,False,2014
2256,Алтайский край,462.0,False,2014
2257,Алтайский край,441.0,False,2014
2258,Алтайский край,904.0,False,2014
2259,Алтайский край,4824.0,False,2014
2260,Алтайский край,528.0,False,2014
2261,Алтайский край,1062.0,False,2014
2262,Алтайский край,749.0,False,2014
2263,Алтайский край,1384.0,False,2014
2264,Алтайский край,606.0,False,2014
2265,Алтайский край,1020.0,False,2014
2266,Алтайский край,720.0,False,2014
2267,Алтайский край,3247.0,False,2014
2268,Алтайский край,942.0,False,2014
2269,Алтайский край,1290.0,False,2014
2270,Алтайский край,707.0,False,2014
2271,Алтайский край,607.0,True,2014
2272,Алтайский край,1666.0,False,2014
2273,Алтайский край,1640.0,False,2014
2274,Алтайский край,1476.0,False,2014
2275,Алтайский край,457.0,False,2014
2276,Алтайский край,939.0,False,2014
2277,Алтайский край,442.0,False,2014
2278,Алтайский край,3782.0,False,2014
2279,Алтайский край,1995.0,False,2014
2280,Алтайский край,455.0,False,2014
2281,Алтайский край,767.0,False,2014
2282,Алтайский край,635.0,False,2014
2283,Алтайский край,1265.0,False,2014
2284,Алтайский край,4534.0,False,2014
2285,Алтайский край,1482.0,False,2014
2286,Алтайский край,698.0,False,2014
2287,Алтайский край,327.0,False,2014
2288,Алтайский край,1291.0,False,2014
2289,Алтайский край,1079.0,False,2014
2290,Алтайский край,2565.0,False,2014
2291,Алтайский край,1988.0,False,2014
2292,Алтайский край,581.0,False,2014
2293,Алтайский край,5021.0,False,2014
2294,Алтайский край,1991.0,False,2014
2295,Алтайский край,913.0,False,2014
2296,Алтайский край,5257.0,False,2014
2297,Алтайский край,278.0,False,2014
2298,Алтайский край,2035.0,False,2014
2299,Алтайский край,596.0,False,2014
2300,Алтайский край,595.0,False,2014
2301,Алтайский край,739.0,False,2014
2302,Алтайский край,1805.0,False,2014
2303,Алтайский край,365.0,False,2014
2304,Алтайский край,1129.0,False,2014
2305,Алтайский край,4524.0,False,2014
2306,Алтайский край,195.0,False,2014
2307,Алтайский край,699.0,False,2014
2308,Алтайский край,767.0,False,2014
2309,Алтайский край,467.0,False,2014
2310,Алтайский край,1430.0,False,2014
2311,Алтайский край,535.0,False,2014
2312,Алтайский край,371.0,False,2014
2313,Алтайский край,701.0,False,2014
2314,Алтайский край,1957.0,False,2014
2315,Алтайский край,888.0,False,2014
2316,Алтайский край,1519.0,False,2014
2317,Алтайский край,446.0,False,2014
2318,Алтайский край,547.0,False,2014
2319,Алтайский край,8732.0,False,2014
2320,Алтайский край,1291.0,False,2014
2321,Алтайский край,483.0,False,2014
2322,Алтайский край,327.0,False,2014
2323,Алтайский край,1248.0,False,2014
2324,Алтайский край,1469.0,False,2014
2325,Алтайский край,1262.0,False,2014
2326,Алтайский край,736.0,False,2014
2327,Алтайский край,609.0,False,2014
2328,Алтайский край,733.0,False,2014
2329,Алтайский край,1096.0,False,2014
2330,Алтайский край,4720.0,False,2014
2331,Алтайский край,1999.0,False,2014
2332,Алтайский край,673.0,False,2014
2333,Алтайский край,2315.0,False,2014
2334,Алтайский край,1735.0,False,2014
2335,Алтайский край,1714.0,False,2014
2336,Алтайский край,955.0,False,2014
